#Accession	NCBI-taxid (-1 = withdrawn)
372137169	1042378
484110770	1257078
483338061	1041139
484063895	1211814
354615953	882084
149235593	379508
75906225	240292
346681604	742742
343519344	1035188
241955234	573826
484080138	1122917
484050796	1161913
119196980	246410
419969529	1129896
302501924	663331
544862268	1353530
218293700	451640
190666669	526949
62425382	321955
484106162	1124780
520920409	1112246
440697762	698760
317512200	232348
325271555	985010
486211479	882085
374445926	1069536
422011754	1125717
149190422	391591
490901676	1144668
405377874	1144314
317512658	682181
395226442	1177931
485465287	1078004
485062810	569152
485069179	1157639
513040163	1298922
484208968	1123399
499133781	1313264
544669970	1160719
381182137	1081736
296812912	554155
121717300	344612
84995885	353154
353025609	1055526
417013741	947827
193213720	517418
384447320	567106
365885494	566679
359771040	1077974
545381039	649747
333124896	927694
372136926	1042376
486262227	685778
71032996	333668
333463426	742767
510833679	1202533
359427697	1071390
118376233	312017
363756029	931890
329896664	876044
459789438	1214117
484337150	1200349
190608058	526945
339434031	930946
484053089	1239292
171346632	499171
398801237	1144320
421881843	1002805
484048204	1169154
122054446	394104
484205804	1041149
501080230	1312922
395237215	883169
418025922	693972
238791059	349966
417555932	879307
421769707	1203258
484208989	1123399
550988132	1144932
484015791	1246444
401826719	907965
387769647	1095749
484339225	1200775
484206154	1041149
490498135	1234382
294656182	284592
237643531	641112
484003730	1123058
145497908	412030
352096999	166318
499148850	1315976
484274267	1192759
367006590	1071381
489521383	1306409
484003671	1123058
257143257	591153
484042905	304767
347600017	565443
550705258	1387231
260941869	306902
124010576	313606
484084622	1167632
385881573	1064537
545337441	1321818
523694969	1336745
459788985	1214117
484229423	1157683
417949803	1051645
510936348	1189612
116205348	306901
171677269	515849
484200820	913337
302663055	663202
402309651	936556
367053784	578455
294810465	702447
483695178	1138452
483264228	765909
303324314	222929
303391498	876142
330399435	907931
68056614	5823
154281578	339724
416998679	768727
390439195	1160279
399579228	545243
486277559	1308956
563042916	1287289
402838610	796937
459826899	1073353
470044844	1001596
563257630	1380772
559194538	1341154
228475787	629742
551717654	469609
312869624	908339
514231982	1235797
514586339	1261067
238482778	332952
70986933	330879
443469129	1149133
397171411	1197174
402549372	435258
483810688	940283
398391167	336722
424789288	1195885
418035173	1042400
149183220	161544
46115273	229533
171337308	499171
429195357	698759
224815767	563191
393762087	1195246
484078665	186196
486407327	1267004
118490951	413949
552737301	1156431
545391284	649724
551323059	1278302
550968729	1079460
288926200	575611
490369035	305700
557309720	994573
157866014	347515
544840424	1117109
254482294	247634
487386671	1172183
302660016	663202
156086833	484906
405808995	1133569
402770565	187303
485068654	1122243
552876815	1203635
66359235	353152
490696375	1292037
550549830	1188261
356904714	913324
345651601	556260
448721458	1227454
484186442	1248412
336232954	1423822
483849397	940285
515451487	1112260
124808614	36329
395226552	1177931
333463463	742766
171348131	499171
489171060	1292037
420244265	1144310
359443879	420915
485063464	613198
485047954	1200791
484177987	1316934
410651327	1172567
365854248	797515
484187480	1248412
325680260	246199
329905828	937450
395226864	1177931
410728971	1196322
209881054	441375
543937660	1033810
483835859	667632
543941730	1117318
254578279	559307
302661663	663202
342210551	1034808
68060502	5823
483982061	1122169
458906302	1244869
300866547	272129
393779929	1125721
123425373	412133
398378807	1144306
300707706	578460
326202227	588581
339898749	435258
307944866	744980
545625276	1226322
154333286	420245
401827734	907965
420557386	992129
306843255	693750
484135209	931276
367036253	573729
402304708	1078483
484118449	1268076
378759058	1074493
336407418	457387
359367338	310037
544930381	1357294
223041866	591023
442860196	1141661
119196714	246410
493169234	437670
420157673	1105031
377567859	1089454
483619007	1123318
520969280	1096756
482968510	932037
228583542	629741
238586269	554373
399063385	1144305
485064801	613201
471961708	699248
309810344	188626
537803772	1049759
325843454	910310
190640562	526946
499159485	1318628
393777252	795666
510936631	1189612
484344419	1161101
322380892	710394
484161965	1292022
433544944	1246477
157872041	347515
513139172	1161401
485050849	1211115
484015898	1246444
459070162	1288971
308213321	525256
444347328	1127694
485669893	1085628
545644179	1226323
484182348	617126
167540425	370354
501072724	1312922
395005685	1144317
331640230	665950
484111709	564422
392965259	1185876
484110334	659495
427405421	883126
448736264	1227457
485038447	882856
448366406	1227491
545307984	1390361
198440758	558270
484189003	1263856
483875196	1144273
484152746	1292047
484022649	1151121
156051717	665079
470883547	1263870
303232474	866774
224460248	525245
421481346	1156919
153867785	422288
315049044	535722
485471353	1073571
237833936	508771
47074975	284811
50549822	284591
398835611	1144342
83317644	352914
483385995	1121904
366989328	1064592
552943249	1389415
119173239	246410
485070754	1123250
312881577	796620
485044523	1176490
484206414	1056817
302914835	660122
304408495	717606
209882300	441375
255021258	637389
485091757	428128
367007538	1071381
50292686	284593
485090677	1122918
389737373	1162282
182625269	488537
444393989	545697
442847678	1141662
484107935	128403
483958256	1122990
484017712	1122927
484109911	95611
545330443	1321817
317144363	510516
424791947	1195885
332886503	706436
484057209	1169155
209876797	441375
420413133	992026
484083993	1151123
119494090	331117
489171645	1292037
448317053	1227498
544234156	649755
171323027	396597
484194564	1248414
50554442	284591
290976612	744533
545134074	1125725
484206855	1191323
126736738	391593
422012460	1125717
296411922	656061
213690928	391904
522835977	1260356
512436207	1235788
285016821	380358
545333223	1227262
365895730	551947
550278179	582515
16081186	273075
448879154	883168
406662334	1225176
393772578	555793
552942802	1389415
484206563	1191323
545121136	1386080
303321737	222929
514419381	1298855
66807880	352472
146386239	411470
419843305	889204
258622687	671076
440712660	993516
529139620	1316445
424778802	1069631
470882528	1263870
482999738	1056820
484064608	1232426
483240662	1089439
282889619	159254
470877204	1265738
325842284	910310
444348892	1127694
483960342	1033730
258576408	336963
242798117	441959
483453100	1122611
119487223	313612
357028970	1082933
294625823	427081
484074037	372781
458926911	1244869
429333277	1005395
484029433	1234362
545598725	1125712
484209019	1191326
124808505	36329
237756968	432331
296005384	36329
484130962	95607
512625289	1125779
419800290	1095733
387770374	1095749
417780011	1001589
522837399	1261070
483092230	1131284
550704523	1387231
330024680	749535
302418313	526221
545444583	411473
386387803	1114943
145496847	412030
560239938	1396518
484039996	1034944
343502096	1051646
485048372	1200791
545620164	1227268
523588989	886559
545351759	1227264
510897736	1292024
484122950	96765
483389625	1128399
401827361	907965
237834966	508771
484043370	1169198
551005239	877445
484076625	1123274
406839743	1136166
223958671	528345
485070771	1123250
483660902	1176492
296392440	640132
402311118	936556
242221513	561896
443319134	1173264
156055749	665079
237643478	641112
558558143	1410619
484109098	1212547
367011187	4950
483984127	1234364
545669603	1111126
484222354	1206098
254479403	391606
523647616	1218600
557311114	994573
557813440	1263865
485649390	1079985
522722869	1306401
487387540	1172183
483300978	1231057
484015258	1246444
448337571	1227495
399522473	1182590
557816017	1263865
107878951	284813
367024630	573729
390445357	1189621
420255737	1144309
169616479	321614
544671782	1160719
484105544	1134413
418930896	931439
366994579	1064592
406664021	1225176
419848370	1161744
484343849	1198133
153867691	422288
254567418	644223
485269854	1042209
336434672	658082
367475853	115808
484006465	116598
255021661	637389
198441843	558269
483249532	1123501
482984929	1090320
484195456	1191298
410459689	1131731
190681120	526945
564013293	1419876
163791695	333990
484276783	1193119
383810626	1095752
156062403	665079
555534542	1120928
420255471	1144309
485040296	911126
72389571	185431
485090611	1120936
365222837	990998
241953078	573826
258571198	336963
550274483	1349822
70913728	31271
551031686	1280663
296421067	656061
410618624	1129793
159109999	184922
445393646	1073570
551267401	1121924
551267421	1121924
484349461	1194715
452322264	933264
50550160	284591
546193694	1399147
365823134	1046599
482931985	1225184
544864598	1353530
551232512	1123373
303234488	866773
226320647	498738
485048460	1200791
545039428	1151393
67617673	353151
491506351	1268237
485008869	1087053
483430784	1122182
485889858	1074136
484200994	913337
213401136	402676
269863047	481877
485846654	487527
421499354	1208104
146097922	435258
485065559	613203
421761168	1206782
485052289	1210443
254509220	391586
416241387	857575
365814732	1097667
443674758	1268303
458864140	1284664
484059805	1150395
484042678	1169198
484014339	1245476
390564505	1129897
420151206	1125717
484058812	1156987
484208373	1191325
484120966	95614
425443465	1160286
543938649	1033802
560491656	1388763
325678059	246199
564866418	1428454
406663663	1225176
488621024	1004152
399065618	1144305
551011324	1280696
484119578	1268080
417965790	1054945
198441507	558269
401429963	929439
356905602	913324
482620603	864073
484207199	558173
484168435	137716
298482350	585544
399089813	1144304
190672503	526950
484029832	1095772
85097352	367110
384917557	766499
261193376	559298
485816213	1074088
157873108	347515
197918300	393118
499150234	1315976
67926117	165597
396585631	936548
485071441	1265502
484017853	570268
399579745	1123284
422300875	1154758
483715742	1123400
483598282	670484
484007959	1245472
485078111	1158155
373501613	883158
358445499	1110505
241955616	573826
484026789	1246475
421879942	1127128
484120379	748003
302309888	284593
396464684	985895
163747915	391624
452731131	1154953
405378320	1144314
551026410	1280683
550022998	1400798
483089231	1131284
156098072	126793
393760779	1156918
484188788	1187846
399051085	1144311
171349573	499171
483952499	1123390
484022194	1151121
302418699	526221
452215854	909209
511767159	1201036
367027601	573729
254383644	465541
149928573	391597
282878490	679190
254570748	644223
119194388	246410
409167578	1163398
387769763	1095749
241762937	573060
148942485	518603
418060719	882800
550265958	1313304
67983934	5823
484018580	1151120
365822146	1046596
293374430	702450
543939291	1117314
421847159	1006003
50294665	284593
338983754	1043206
330845519	5786
345893930	886379
107905768	284813
564925566	1211847
384206503	390236
398818381	1144308
401430218	929439
366996103	1064592
486278481	1308956
544857131	1353529
302916940	660122
156093168	126793
490268360	1255305
489177658	1292037
484194870	1191298
545432764	1227276
485115246	1122986
484184645	1190607
490861250	1217655
405380456	1144314
409167673	1163398
483498307	1122973
399047808	1144311
479188040	657324
484152630	1292047
50311808	284590
485048651	1196028
301308625	469591
484232306	1121104
121607004	391735
153883612	451754
334121453	756067
484199469	1191303
510834699	1202534
523608778	1261057
373113955	742814
545621348	1227268
507039432	1053233
389759651	1162282
484025096	1235441
302890212	660122
484202066	932038
458921064	1244869
496194359	1285586
483972844	1156844
459786332	360313
484316868	1191460
419726735	1094188
544799270	1340854
486843245	1158601
124809883	36329
189205506	426418
295395330	585530
484214306	1094180
523689491	1336745
544766486	1338009
563163783	1287240
483843481	940285
156093208	126793
485046083	194867
373485539	903818
448593757	1230453
402296903	1123864
448447819	1227483
483980539	1122619
545072029	1386078
442587140	1246994
420008458	1094168
238795271	349965
94499929	207949
484165779	1121342
416014526	875329
514187456	1298928
470095493	1263868
545303231	1383064
562787488	1408890
490219959	363754
484217414	1131269
374443566	1069536
402490044	1132836
522836230	1244145
257456855	596324
485838063	1074152
85001126	353154
300865688	272129
550177136	1388761
218294591	498848
407985274	1122247
289705802	596312
339303478	935295
395221950	1144253
550988269	1341151
393726640	859192
88798826	314283
485099567	1123499
408543008	1149865
482928842	1225184
513041395	856854
443309982	927677
224485154	525246
84996140	353154
367007133	1071381
545617230	649758
417303436	991778
374365617	1127483
422672780	629270
484016853	1121280
443671093	1268303
329969842	763034
544815414	1121439
403715669	1184609
260575172	371731
484008609	1121094
485080242	1278306
483262650	765909
359435129	388384
254506969	391586
520966604	1345023
421593857	1223565
240949830	637911
548578478	1227812
444420796	1205753
486648723	1158479
402295648	981224
299756889	240176
357026005	1082933
545464103	1215092
417779029	1001589
485099450	1122181
422616963	629262
389730214	1162282
149280780	391596
483434330	1122247
255727810	294747
295658554	502779
254508304	391586
417971904	1075088
483291055	1080187
545640258	1226322
448738909	1227457
170709839	441769
485048733	1196031
378760696	1084662
550706843	1387231
118364967	5911
70949719	31271
484105371	1134413
452742941	1078775
222299733	403779
485222432	1030842
238765555	527012
484233437	1120917
546142253	1034346
419560484	887289
421070704	1149860
291294404	504728
224485577	469590
483961507	1090946
388570912	1088888
170093186	486041
167636592	486621
399579568	1008457
359779171	1077972
520877848	1198672
211596864	411459
420153708	1125718
50543255	284591
417852452	1032866
485077929	1169153
227353602	593452
545033280	1151379
389624544	242507
484025036	1235441
483355016	1120949
484110300	659495
357048649	762968
484103708	1170698
126661222	391612
66813859	352472
423566749	1053220
340546310	887700
416066260	907490
484229683	1157683
491827522	1265309
483987154	1232674
441508247	1220583
483973789	981325
320332618	709986
374606911	1131935
483040406	1131289
485467560	1078013
545391766	649724
67975398	5823
485063282	374846
238765131	527012
485062090	374846
484107364	128403
320540799	914128
257434580	585158
485065294	613203
443671575	1268303
563355913	1423140
482751181	400971
562957019	1287336
483985919	1120950
197325866	393116
170099544	486041
485060783	651305
154274192	339724
485062986	569152
486522316	1157347
303312866	222929
386825018	1154756
553781149	1402526
484073546	1123070
484189357	1187846
303257777	469610
55979969	300852
545645035	1321820
256005618	572545
483990341	1122135
367042967	578455
485085990	1278309
510829006	1202533
486413085	1172178
483862489	1144273
209879737	441375
122054148	394104
544681048	1275967
484220275	1131273
448375278	1227490
324330725	761194
484181472	617126
401679098	936588
254574219	644223
317513489	682181
472451124	1297569
485070969	1123321
544764132	1338009
399579183	590061
459064332	1223543
558641821	1410620
484103939	1170698
484152563	1292047
484122338	564420
339959496	412597
484106002	1124780
375108473	1129374
485099346	1121953
149132843	441166
295674674	502779
242775093	441959
169863235	240176
523695716	1330534
343497697	1051649
483974714	1154764
483999144	1120931
422601741	629261
486399024	1032475
313886805	910312
484038794	1034944
242801313	441959
544765619	1338009
153883594	451754
327187847	891974
484216253	1131270
484216923	1131270
389776418	1163407
224580236	563990
485120146	1218108
383817162	932213
485046171	194867
485090687	1122918
429243740	284812
425441710	1160286
484110320	1257078
377565978	1089453
484007940	1009420
156092440	126793
484198842	1191303
421617464	1218352
545472237	1219077
302031234	673189
448437743	1227485
484341710	1200775
445118835	702439
422625660	629263
545650043	1358026
554627596	935703
343510425	870967
548573778	1227812
485060222	1216961
545392973	649724
397677603	1197325
359367167	310037
484089331	1123035
182418280	447214
255961476	498761
485071318	1123511
50427122	284592
242221986	561896
448718890	1227454
224580234	563990
422012639	1125717
557380810	1353533
118490625	413949
403959473	1150862
388570973	1088888
424796969	1195885
489530393	1189619
190682292	526945
359416944	1072681
506496136	1330458
491341969	1217700
70930822	31271
560232254	1396518
409350758	1293597
483257574	1229517
424825867	1075091
333129145	927694
530927180	1260983
196048115	451709
68066307	5823
365817557	1097667
483716589	905052
490273678	1255309
551346048	521719
551004797	877445
485458227	1072575
545439307	1321821
398916562	1144331
490489794	1234382
484082804	1169848
311748806	420336
522835779	1260358
67611638	353151
53711291	295405
564706084	1073373
394749524	1125977
421587425	1223565
71754758	185431
490277299	1255310
484040052	1034944
484108894	1182263
425468021	1160285
238574968	554373
282857568	352165
399060570	1144305
554684573	1173950
483968163	530557
544949535	1385855
421890095	1091042
444357007	1127693
343492527	1051649
398796082	1144341
190646648	538025
484091807	1046593
343511264	870967
470032386	1049985
119499328	331117
359407230	1002367
484064276	1123239
483399790	1121910
484034497	1240349
134117643	283643
501072569	1312922
119173947	246410
407983691	1122247
484166832	137716
545620503	1227268
459824682	1262666
300726695	752555
520806678	911241
383282367	751994
116202770	306901
365822332	1423816
401564095	936572
357632074	1030157
393774841	555793
255936318	500485
484062301	1156987
483999760	1120978
149280704	391596
444330627	1035196
458753766	1005941
491883692	1265309
484035755	1197728
484344211	1196327
241911855	478749
402821695	473781
149190879	391591
483206719	1131282
407681909	1004788
401415557	929439
289422856	596329
67623210	353151
417056312	947828
261199207	559298
365154830	665939
394748977	1125977
424825958	1075091
312875013	879301
458913329	1244869
225181952	555088
395225036	1177931
410466002	1206767
394991344	1007654
317512470	682181
211596819	411463
424661375	991999
261203676	559298
483052135	1210005
237838816	508771
484110377	659495
373468170	762965
484062398	1158291
470090449	1263868
170696624	396598
378759405	1074493
483289856	1227812
402824517	473781
170093024	486041
459062456	1223543
227353894	593452
397168798	1197174
483561515	1049961
156050838	665079
484200604	913335
490556131	1188235
545636341	1226322
403952770	1150862
484009185	1245475
484193242	617132
483034718	1131289
485071536	1265497
294627783	427081
484183850	1190607
323142630	626939
363420035	1114960
485070488	1123008
483808639	940283
544700902	1316936
557815212	1263865
483985654	1120950
485071602	1158167
484179521	1190605
425737659	1229783
302410019	526221
483292569	1227812
484242484	1185697
483664815	1123320
483958781	238241
312871326	879304
333123311	927694
433448625	1238674
295666144	502779
560232091	1396518
190640905	526946
367039174	578455
228475828	629742
560472569	1388763
484004485	1231391
510998991	1329363
303311330	222929
393393939	1136177
418246741	1079988
126137354	322104
483877815	1144273
262039142	596323
376003614	376219
485044097	909421
367035991	573729
483961606	1090946
484196151	1191299
402310894	936556
255728162	294747
149242005	379508
317034113	425011
424035746	992011
149145964	441166
420242247	1144310
402296791	1123864
167394855	370354
444323300	1071380
484091248	317619
545456744	1337093
58263343	214684
448392636	1227488
425444084	1160281
485663822	1085628
562741999	1388762
421600181	1223566
563158514	1287233
485070803	1123250
66359897	353152
399579196	590061
219113526	556484
484338965	1200775
417643926	904338
389646634	242507
332709401	489825
401681093	936577
302412265	526221
484225546	1122214
83945305	314254
332526231	987059
134108393	283643
67517882	227321
84997813	353154
523689605	1336745
260950444	306902
483418926	1122176
378759067	1074493
294951936	423536
484216061	1094181
390449452	1189611
324996342	871541
544785288	1333856
484228892	1157680
367007991	1071381
523628605	1218595
485048607	1196028
335050656	936047
484061678	1122993
389811657	1163409
401416285	929439
254388096	443255
484231901	1123502
484113650	1257078
442586484	1246994
419650679	889250
544909757	1346791
221229343	561304
118490927	413949
557821407	1282361
470015067	1085538
367044643	578455
485022554	1087053
296145637	559292
419968227	1129896
322370909	797209
484055789	1158181
545639444	1226322
545333966	1227262
50423426	284592
377573278	1089455
484106182	1124780
482992239	398261
418410827	1107544
483168561	1131283
170731356	406425
149172942	447456
557835384	1282362
484054317	1158757
483958099	1122990
307069503	871271
484040090	1034944
484196502	1191300
484062940	1158291
311748881	420336
564114368	1392007
302408282	526221
255717243	559295
303391532	876142
398810004	1144315
408790124	1221537
223667609	411481
484286499	1191522
398825778	1144344
86604733	321327
189201378	426418
444403896	1035191
484233934	1122158
411107781	1215915
565767900	1331273
484084211	1167632
470095155	1263868
484235319	1279017
448495385	1227465
484220399	1131273
484017873	570268
223045306	546264
345851838	700597
562789942	1408890
485085100	1278307
482751045	400971
485098949	1123054
237836450	508771
419723818	1138384
514660296	1112258
484121709	1273539
443326021	102125
408411126	872326
485065081	998087
302693209	578458
484105346	1027373
421082790	1175631
484112611	564422
484049517	1194208
484037157	1197906
484005344	1235479
398907891	1144332
545046550	1151410
323499753	945550
30260195	198094
484031738	1209372
416389813	423471
484131072	95607
484191819	1248414
484145220	926447
484269228	1189613
563085993	1287274
523590338	886559
332531146	887062
390439627	1160279
563246309	1287074
471984844	1288826
167346220	498736
402295737	981224
416234100	857577
363748015	931890
325677618	246199
545446511	411473
484152159	1292048
345878662	1048808
425468830	721123
290975112	744533
413959674	406819
421882014	1002805
335034576	82789
484021216	1151118
485044149	909421
522665969	1300256
459784896	360313
149195186	391592
169619314	321614
433461491	1246484
433417427	1243180
421603154	1223566
544866882	1329906
84996258	353154
37675660	196600
485831521	1074139
300811548	784613
116204030	306901
238576204	554373
484060420	1156987
294791124	641146
483832564	940282
402296509	1134475
373485682	903818
410078300	1071382
489568163	1308866
378579896	660596
418021889	693972
484037216	1051075
485458934	1072576
307247540	871925
520880409	1273103
190670358	526950
484030840	1234593
300813193	768724
560531509	1408282
483961869	1155715
424791747	1195885
28899855	223926
470892352	595460
398875204	1144335
520966385	1346330
378759037	558169
448337323	1227495
357019603	1078020
550547867	1188261
66827144	352472
403717170	1184609
282855864	352165
544627297	1218564
553734596	1348334
395228556	1173691
470884699	1263870
484165970	1121342
422011997	1125717
484227456	1041151
484174962	1179224
551321199	1278302
218297012	498848
118355559	5911
483192447	1131285
269860526	481877
262374473	575587
386381265	1114943
484034012	1209364
492628105	1268236
544823983	1329909
544670978	1160719
420242464	1144310
484006370	1120963
484181280	617126
484342871	260742
146413908	294746
484116651	1030145
448515776	1227468
300727631	752555
425746205	903918
373112728	742814
418323128	904314
483473694	1122936
302882380	660122
358468237	861452
470010663	1085538
302497376	663331
483995294	1122605
421047474	1001714
490270954	1255307
484254794	1185712
484111286	95611
482800436	1160707
379728134	984262
441515299	1220574
209881336	441375
311748844	420336
485071230	1123391
510832579	1202533
545457651	1337093
156045835	665079
82793776	352914
330017556	749535
484198856	1047061
306843026	693750
563042172	1287292
358450363	1094979
510833453	1202533
240114479	465515
485061773	861530
119176149	246410
484233213	1120973
421888943	1091042
254479003	391606
269860891	481877
399523257	1105030
544787398	1333856
313888351	908338
510819533	1044999
403726409	1108045
190643568	526947
159118936	184922
418308509	904727
484101485	1170698
552950202	1388760
417377186	913075
255715320	559295
484069015	1158159
365158318	665952
296120254	685035
484335500	1175632
459044252	1223542
367021853	573729
453069708	1278077
282857284	352165
523589358	886559
483988443	1121396
484123080	1278971
506496105	1330458
124505716	36329
242810751	441959
224515056	411484
544910457	1352602
510936974	1189612
483965565	365528
483996398	222534
444429260	1205750
545598851	1125712
410081773	1071382
484342245	1204340
484073079	1122985
332525789	987059
421856653	981334
237754154	525263
300866924	272129
544794780	1234875
409350318	1293597
254580710	559307
398971933	1144328
119509627	313624
483959531	1121859
420266433	1046596
484058208	1156987
483399029	1131253
302412626	526221
488625457	1078089
551717241	575596
359367362	310037
485065572	613203
363750180	931890
339303554	935295
238568305	554373
156054591	665079
484022298	1246461
484111295	564422
484080174	1122917
488001746	1209359
402834702	936381
448318393	1227498
406662707	1225176
544933059	1382595
554486955	1269006
483388167	1121904
482850067	457402
448340959	1230459
491390604	1144670
544799285	1340854
300864477	272129
484037086	1051075
170698560	396596
483481875	1227361
224009841	296543
545609508	1384051
485066252	494419
171683536	515849
557301627	1380771
484208361	1122620
484017833	570268
421077880	1192197
488636958	997897
485099358	1122139
190681367	526945
484063663	1211814
470875529	1265738
410075668	1071382
490559358	1188233
484119989	564420
417791658	930780
403904774	1112213
562944125	1287336
241889168	546270
424796433	1195885
119180136	246410
510818021	1044999
545393550	1226325
483982851	1137264
477579102	1246476
483430885	1221303
458847687	1284240
381167098	1150626
484227331	707248
416240305	857576
544796153	1283280
343494878	1051649
484349536	1194715
484050407	1048680
484146226	1295141
394743876	1117958
357631871	1029823
485840832	487527
485820607	1074089
339055751	434085
545612945	1111120
393726508	859192
483228654	1131291
489083855	1218598
359446013	420915
50542967	284591
401416205	929439
420145356	1185325
484073302	372781
442609193	1268239
359790794	1107882
290976942	744533
514208916	1290393
257137339	666475
67623496	353151
514399158	1049973
484234691	1123304
484010236	1245026
448686350	1227453
419808154	1110504
302121855	673265
553735431	1348334
365822032	1423807
419970725	1125722
421641446	903905
330794458	5786
484006000	1235479
448879099	883078
335039948	986075
254479753	391606
488665234	999408
421487308	1156919
544626674	1218564
377832235	1130798
545092954	1195244
149172997	447456
484342619	1204340
557817489	1121022
398792219	1144341
309811193	188626
386823560	1154756
484241075	1185692
365883184	566679
223956075	537970
365982726	1071378
483096868	1114962
67610229	353151
182624848	488537
58270095	214684
336451276	1036674
343511447	870967
483429523	1122182
544738867	1123288
398995306	1144325
484063826	1211814
544915832	1221520
486854264	1158604
422012949	1125717
163802708	314289
522835754	1260358
485458864	1072576
558651082	1410620
419970468	1125722
544850752	1329903
483537046	1123298
486377642	939921
483383259	1221307
163748918	314608
367048364	578455
339055962	434085
388570877	1088888
224485404	457395
470090058	690871
484044254	1169195
485269864	1042209
514419572	1298855
483223044	1131291
483767763	1046724
484337143	1200349
482750028	400971
386390213	1095743
219685495	519049
490485349	110319
410464172	1206767
374087954	1054213
483839739	940285
484204379	1131290
484204031	1101189
484235122	468556
490506513	1234382
483815547	667585
241956951	573826
399024465	1144316
296424324	656061
482991224	398261
483182904	1117315
238785829	349968
499133688	1313264
565729920	1331265
484033136	1141106
421890687	1091042
293374798	702450
384920382	766499
418470675	1120227
169806653	481877
421069028	1149860
296143873	559292
94266032	262489
394838681	1116232
506496102	1330458
367017827	4950
484192128	1248414
115386519	341663
418401972	1107881
409350122	1293597
486368132	939921
484192579	617133
484049599	1194208
421881099	1002805
545318803	1394178
484017155	1122925
373106005	795955
295670755	502779
499150981	1315976
359421347	1073574
418020876	1005043
398023252	5661
118490819	413949
164427014	367110
365086659	512030
71397597	353153
419720078	1095750
71028531	333668
367053524	578455
543947206	1117320
485047099	1200791
483990942	1123277
491491502	1268237
295661978	502779
483039678	1114961
343492042	1051649
505473642	1261545
220915123	455488
485084855	1278307
335036152	82789
483791684	947561
398873380	1144336
399139079	913329
156081844	126793
424035987	992011
484110692	1185651
421860443	1212764
485882278	1074120
421859865	1212764
488008761	1282886
237642101	525244
255944386	500485
544778255	1333853
169611898	321614
484119421	1189622
126257928	322104
225594890	471881
518658597	911244
163803832	314289
85108859	367110
551295642	1283283
490428990	1234381
295694686	562970
558565005	1116472
483990565	1123277
485084949	1278307
384110094	1124982
325911766	928327
483746846	1046724
296816940	554155
420157415	1105031
294670538	546263
498825754	1286307
405821199	1123242
486408353	1267004
395223769	1144253
149146919	441162
187918714	398527
448726089	931277
485061463	1217721
390564498	1129897
485048669	1196028
485073919	1265494
486397288	1155717
486348220	1261617
154340388	420245
484221390	1206096
253574617	621372
475900723	1281779
350545839	1055526
311748803	420336
419696172	889237
422012562	1125717
484201551	913328
374627930	469597
484068161	1158160
311748825	420336
483873798	1144273
343509910	870967
420265344	1046596
483389872	1121904
553308674	1111454
545611939	1111120
550735774	1203573
331640192	658083
544815922	1096930
282855738	352165
493328361	1310164
410084726	1071382
483596349	1123311
485471223	1073571
66803912	352472
564198582	1391993
486407931	1267004
484092031	317619
483877730	1144273
190642883	526946
254228698	150340
443474847	927668
288930036	575615
333981313	927655
544698931	1292035
483233862	1188231
544820630	1329909
338813426	1009370
483530768	1219037
238488288	332952
485060682	1218513
484987618	1109445
319948883	910954
223954512	470145
558530703	1352936
300706977	578460
472453288	1297569
483561387	1123306
384098238	946077
68171634	332415
237643471	641112
484043290	1169198
484034675	1240349
402294979	620914
416002961	872330
338760693	933266
377556599	1144300
115522030	316055
484199965	617140
190681188	526945
557313524	994573
513042285	856854
393778649	1125721
484196402	1191300
484229646	1157683
378759457	1074493
255716063	559295
303320648	222929
545606177	1358413
338810616	1009370
483668821	1123320
484216287	1131270
416933884	987057
219112730	556484
300709237	578460
238497454	332952
484175883	1179225
421609604	993517
269962313	673519
459825658	1073353
483982689	1137264
398864264	1144337
254566874	644223
171348236	499171
336266129	771870
222444349	564419
374443063	1069536
484186190	1248412
255719449	559295
523627304	1242991
169618660	321614
419718288	1095750
483984576	1121114
66822558	352472
122054224	394104
313671969	768670
484084516	1167632
223995768	296543
126649023	353152
558560262	1410619
484227968	690598
373471570	861454
551316157	1266996
389730143	1162282
498484282	1138429
363749604	931890
154279599	339724
564115825	1392007
50422104	284592
190642927	526946
562943179	1287336
544832946	1348657
417061023	947828
84995171	353154
418036900	1042402
484174879	1179224
365829590	653386
477578597	1246476
483972241	942938
484111060	1257078
485065402	613203
433679851	1261556
484229393	1157683
418481583	866909
374259640	686578
484039064	1051075
484222315	1206098
149141685	441166
410083085	1071382
378775961	933093
443479453	927668
483982034	1235827
485074391	1265504
544911323	1095383
490493248	1234382
485035032	863369
67602944	353151
346681180	457422
268308739	521000
448736673	1227457
560941929	1236974
551022580	1280668
558533083	1352936
484344590	1161101
403048127	1033743
378720668	1105102
452854062	1150475
458840461	1284240
472451644	1297569
182624558	488537
557593147	1408443
390559071	1129897
123485270	412133
303388955	876142
443672581	1268303
119504206	247639
237832396	508771
229492791	596309
329903135	937450
483171572	1131283
484138124	1287887
402302940	936573
551236007	1120979
544845318	1117108
399020258	1144319
489072062	1218591
256402712	537007
148976028	391574
219685873	519049
484339880	1200775
190643802	526947
554628720	749960
484062701	1156987
300865928	272129
146280397	379731
560220372	1408226
479173639	657308
401408434	572307
485270817	1029816
560480328	1388763
545028374	1151372
550252906	1219013
367053280	578455
329949009	762963
418365400	1076135
472284410	1193146
335034205	82789
563149352	1287233
164656337	425265
484005260	1231390
83943626	52598
484279329	1193119
